"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","Status","cell_type","group","segmentation","platform"
-0.261312272407194,10.7619713442343,-0.461935501866229,0.651641413894653,0.962060953845276,-6.40797883985487,"Ctcfl","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
-0.247120777040138,10.2382991242685,-0.5079963387113,0.619830216801787,0.962060953845276,-6.41295211720126,"Bcl2","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.233154243188959,10.0629992732005,0.497610307232779,0.626937187901815,0.962060953845276,-6.41922966778152,"Egfl7","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.189773244020847,9.28778192864529,0.342124348757691,0.737638078857157,0.962060953845276,-6.43069403969369,"Foxp3","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
-0.230053251638907,12.0559752597885,-0.458936691212996,0.653738194166885,0.962060953845276,-6.43230152527359,"Cd22","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.304670472944345,13.2232411792494,0.81390078838474,0.430126139287896,0.962060953845276,-6.43526715455971,"Bcl2l1","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
-0.230353338798544,11.7617559263262,-0.369824430288512,0.717373331311421,0.962060953845276,-6.438200979551,"Ppt1","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.276731504040434,10.1269700050537,0.426866359144436,0.676350038518872,0.962060953845276,-6.45019758853471,"Bad","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.273043207185957,11.560850151758,0.515401229260459,0.614787244381229,0.962060953845276,-6.45065763659373,"Gpsm2","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
-0.149843305875523,9.59650311585079,-0.257620678157526,0.800668456908653,0.962060953845276,-6.45939489982694,"Ffar2","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.0934680307365348,11.0594688960643,0.209736327050571,0.837072877207238,0.962060953845276,-6.490692748563,"Bcl2l2","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.16758199958082,11.8559938215551,0.30345133945642,0.766271381692678,0.962060953845276,-6.4987569207499,"Cd8a","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
-0.0871889370967835,11.5005196918961,-0.20006555250239,0.844475726153076,0.962060953845276,-6.50834053570832,"Akap12","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
-0.0417460270346073,11.2682022017798,-0.0583370316250229,0.954353232517989,0.987261964673781,-6.50900438467463,"Ccl19","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
-0.0354595337237811,10.5476749772134,-0.0749661198115032,0.94136481682141,0.987261964673781,-6.51824575955641,"Cd3d","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.0593213926817988,10.1948890767754,0.142367837042868,0.888937519624177,0.975663131294828,-6.52884833583854,"Prmt5","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.194561873594864,12.5155141734402,0.558138651831748,0.586083443581457,0.962060953845276,-6.53953901034755,"Rrm1","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.124972765659532,12.0568642188295,0.262095752934539,0.797289382228791,0.962060953845276,-6.55123937835709,"Cd3e","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
-0.0033166743853279,11.6398508493577,-0.00583899795558561,0.995428420671028,0.995428420671028,-6.58162858189441,"Cd68","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.162566882887489,12.5640572512983,0.337060059599865,0.74136566954889,0.962060953845276,-6.58529966400147,"Adgre1","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
-0.114709669176648,12.5031233419614,-0.25979911074342,0.799023023619349,0.962060953845276,-6.60105063028798,"Trac","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.138529378985437,12.5614217290958,0.238983703754334,0.814785119290825,0.962060953845276,-6.60660475405667,"Cd4","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
-0.0583171131430955,11.9579834613775,-0.143428105970612,0.888116448863891,0.975663131294828,-6.60899658937971,"Cdca8","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.22206083817138,13.1387275204638,0.439797248848599,0.667191965297738,0.962060953845276,-6.64372893272983,"H2.Q6","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.0801187434740172,12.6421928685921,0.222057576721846,0.827664512652002,0.962060953845276,-6.65224296819354,"Trp53","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.182641622777831,13.590229507533,0.44554952718506,0.663135633353984,0.962060953845276,-6.65841492484515,"Ifi30","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
-0.181871398954772,14.6770241732358,-0.487402908176229,0.633959818560566,0.962060953845276,-6.69441266497738,"Tcf3","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.0270782290257401,12.9863772380109,0.0714264994142655,0.94412816641478,0.987261964673781,-6.69695909935351,"Ighd","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.00633332197056546,13.3543939765168,0.0169704464236514,0.98671378011243,0.995428420671028,-6.72815126818303,"Ep300","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
-0.104262172189612,15.2904851783718,-0.309040048158806,0.762110243734976,0.962060953845276,-6.7308407235573,"Hmox1","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.129132386738608,14.0361833113501,0.34696641386031,0.734080489582831,0.962060953845276,-6.73185778045954,"Csf1r","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.0295415094343987,13.1989736227411,0.0640222553312073,0.94991097876305,0.987261964673781,-6.73318360420217,"Brd4","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.128370069619404,14.6180580585785,0.348134631108494,0.733223120712651,0.962060953845276,-6.75574950105537,"Ccnd3","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
0.0570505277561892,14.0070318546378,0.170134371245871,0.867481940718387,0.975663131294828,-6.78346317165967,"Prkar1a","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
-0.0291148033524848,15.3245824771118,-0.0642760985484809,0.949712673113371,0.987261964673781,-6.80941887156241,"Mcl1","Not Significant","Plasma cells","KOvsCTRL","Proseg","MERSCOPE"
-1.52503951067277,15.2904851783718,-4.53521244931159,0.000538013691958619,0.0375978883024363,-0.00704397256396749,"Hmox1","False Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
2.62602426190096,8.81172184278576,4.13781480002785,0.00112957852470309,0.0375978883024363,-0.632279276911033,"Pmaip1","Significant (Upregulated)","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-1.76405673036134,13.2232411792494,-4.0828351435118,0.00125326294341454,0.0375978883024363,-0.759227745151829,"Bcl2l1","Significant (Downregulated)","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-1.38620000714749,12.5155141734402,-3.52856670667848,0.00362129689089265,0.0814791800450847,-1.73210394185847,"Rrm1","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-1.21733045267373,12.5811406189411,-3.38005081049359,0.00482653441127239,0.0858824646516622,-2.01198914010523,"Tpx2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
1.55860782247465,8.97978916113433,3.2919064447497,0.00572549764344414,0.0858824646516622,-2.0885796257015,"Siglech","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-1.16090482247108,14.6180580585785,-3.03879635131489,0.00935230165862352,0.120243878468017,-2.73964278756019,"Ccnd3","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-1.53951527933228,11.560850151758,-2.82971308252346,0.014010836572649,0.144338763175675,-2.97007910158912,"Gpsm2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-1.20046736568338,11.9579834613775,-2.7725418560077,0.0156418265628456,0.144338763175675,-3.06737466812185,"Cdca8","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-1.31596943067288,11.7249659347149,-2.74975590794502,0.0163425293737589,0.144338763175675,-3.10860613140038,"Cd274","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
1.36971213262881,10.7265395905467,2.70993849417373,0.017641404388138,0.144338763175675,-3.15415069516554,"Mmp12","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
1.99343672507823,8.46582820103759,2.5635943150504,0.023337104561081,0.175028284208108,-3.27114850825107,"Pfn2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-1.04784918665806,8.99852584998719,-2.23887925301535,0.0429784213089862,0.272441438923998,-3.82537769673109,"Serpinb6b","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.918195288448018,10.1381834225382,2.30929196111543,0.0377036340364837,0.261025158714118,-3.84649304675652,"Bcl6","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
1.69182433146622,6.73393033107558,2.0589586953919,0.0597759348985042,0.298879674492521,-3.9021686497341,"Tnfsf11","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.981294114234394,9.92846948150096,-2.2091661091179,0.045406906487333,0.272441438923998,-3.99750539959988,"Cxcl10","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-1.25754372479262,11.6398508493577,-2.16138632326223,0.0495839595238914,0.278909772321889,-4.10239536701729,"Cd68","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
1.03510490810596,9.26203506770161,2.12785104785651,0.05272753815889,0.279145790252947,-4.10579466190041,"Gstt2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
2.0961819252193,6.07840711962208,1.74112124863606,0.104881231473643,0.393304618026162,-4.3066543981512,"Cd209b","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
1.11574127975413,9.59650311585079,1.97082871489452,0.0700622198493358,0.331873672970538,-4.37404828373672,"Ffar2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
1.97045722461536,6.51154722387594,1.67970655891,0.116491268770404,0.403239007282167,-4.39278146680806,"Aicda","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.790188627599298,8.88749086679628,1.83955320464363,0.0884048862522865,0.38961685850908,-4.50905628749207,"Bcl2a1a","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
1.02231836030285,8.32478131197965,1.75833910234079,0.101815554674089,0.393304618026162,-4.52132015264162,"Cd86","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.713896890610682,10.8855179465981,-1.82357716707263,0.0909106003187852,0.38961685850908,-4.60816575655481,"Pola1","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
1.01962380568509,11.7617559263262,1.74453584646307,0.104266830033384,0.393304618026162,-4.75310585230224,"Ppt1","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.682282765992737,11.5575004220153,1.70918933742506,0.110783672914859,0.398821222493492,-4.77525596323809,"Tet2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.803742506066419,8.15334079428713,1.36037047919166,0.196469826207393,0.477899577261227,-4.97525495152729,"Map3k14","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.767028597074011,8.49408424701688,1.46608296125894,0.166017333567948,0.477899577261227,-4.97817595193399,"Ncr1","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.597835379559212,10.3041264233729,1.55828673126457,0.142787871510409,0.458961015569172,-4.98820915543056,"Lmo4","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.858420078693779,7.41744408802975,1.18915159907228,0.255312119898185,0.51062423979637,-5.01892008569502,"B3gnt5","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.706429996823177,10.0270096362383,1.53187576178164,0.149140217314143,0.462848950285272,-5.02366957136216,"Bcr","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.876854992165406,8.16632458262644,-1.2816198309717,0.222010469919916,0.488273822912743,-5.06243042635969,"Bmi1","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.66045530002846,11.0594688960643,1.47308511458634,0.164147837417992,0.477899577261227,-5.06929022621093,"Bcl2l2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.946070857474894,9.59514080486158,-1.43190472821561,0.175400599105525,0.477899577261227,-5.10085625195322,"Otub2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.556947413388022,14.0070318546378,-1.61205775658501,0.130569085497325,0.435230284991083,-5.11309318921671,"Prkar1a","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.779950350357414,9.53932382878321,1.38753700457473,0.188235624018751,0.477899577261227,-5.1672878724084,"Cd83","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.605857309634938,11.5005196918961,-1.37953681102664,0.190630483330549,0.477899577261227,-5.19870311904088,"Akap12","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.735520975347399,7.50362739350917,0.9878289153529,0.34098167521302,0.601732368022976,-5.2339201929653,"Dnmt3b","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.652636640322218,12.0559752597885,1.37148352909098,0.193066465321037,0.477899577261227,-5.27185075494747,"Cd22","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.501637180168009,9.83259851715467,-1.33310393610285,0.205028135888372,0.485592953419828,-5.27270367649547,"Cd38","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.760745131048067,13.1387275204638,-1.40176220186157,0.184038537505205,0.477899577261227,-5.30702402078289,"H2.Q6","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.718524390473267,19.1259863760886,-1.24915329238561,0.233286382058311,0.488273822912743,-5.31673283683931,"Jchain","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.633249909820945,10.2382991242685,1.28249503242322,0.221712635392177,0.488273822912743,-5.32441067879433,"Bcl2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.889780558458781,10.1613624571861,-1.2568824141056,0.230561616385924,0.488273822912743,-5.33392049521536,"Ngp","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.626626616383423,7.74308583759506,0.842889746092083,0.414288477031851,0.660837971339167,-5.39345205228001,"Cd80","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.115233400950795,5.8914873772931,-0.125198172800536,0.902251533249111,0.939559460159535,-5.39541867943133,"Scn8a","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.797373212701672,10.9095925541251,-1.1972345518133,0.252253862881206,0.51062423979637,-5.42424196501039,"S100a9","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.630300555336369,11.3750017962226,1.13747904554297,0.275545527106738,0.539110813904486,-5.47681121430867,"Pik3ca","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.497701173726945,8.81684762516845,-0.871857178288677,0.39885225121228,0.660837971339167,-5.56990476039629,"Stx11","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.63881314510734,11.2020612809996,1.01054263527103,0.330384040609997,0.601732368022976,-5.58931070941365,"Rheb","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.42501263142289,12.6421928685921,-1.1179984079752,0.283483501228524,0.542840747033343,-5.59191986356816,"Trp53","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.477766490817547,14.6770241732358,-1.26452278844935,0.227893017267839,0.488273822912743,-5.59655683508631,"Tcf3","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.579071108249359,10.6317956441338,1.00652218438482,0.332242365099195,0.601732368022976,-5.60881022589211,"Cr2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.464434862865961,10.5476749772134,-0.997480987013717,0.336448876085571,0.601732368022976,-5.62896009676149,"Cd3d","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.450512672512803,7.58629081530538,0.452932869106634,0.65794526408245,0.834484335625076,-5.63985276795798,"Ankrd33b","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.528112528274663,9.07930612339548,-0.829016072421189,0.421819614954172,0.660837971339167,-5.64593286879423,"Tifa","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.290505456249037,7.39507621282404,0.302502462719171,0.766978631561727,0.908264168954677,-5.68066572508819,"Cox6a2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.232048101746268,7.74097438867977,0.251462667631028,0.80532510290217,0.929221272579427,-5.68238475420915,"Ezh2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.481685129237247,9.28778192864529,0.874671281791044,0.397373503127893,0.660837971339167,-5.70396567497954,"Foxp3","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.36198544291728,9.67333209902957,0.891599776080387,0.388556002517976,0.660837971339167,-5.71903495417178,"Bbc3","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.459282651589357,10.7619713442343,-0.821615522699226,0.425873359307463,0.660837971339167,-5.77740268400774,"Ctcfl","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.494232041736472,11.2682022017798,-0.693330103945592,0.500109471241454,0.733614849338915,-5.85696562898844,"Ccl19","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.338194428481055,10.0629992732005,0.722067132939788,0.482837480736048,0.733614849338915,-5.86941841393275,"Egfl7","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.479762452556674,9.71199472363842,0.671404835601044,0.51353039453724,0.733614849338915,-5.9034860940298,"Hdac1","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.306085972894387,13.3543939765168,0.825383249099731,0.42380637478867,0.660837971339167,-5.96750424079854,"Ep300","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.357536406873502,10.5064199209001,-0.521833003906577,0.610423425167724,0.819971765150674,-5.97184889046626,"Bcl10","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.404147933511483,12.5614217290958,0.699103092855909,0.49661052550222,0.733614849338915,-5.97185434587648,"Cd4","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.2504178030805,10.0547992030147,0.558965222510882,0.585535185928479,0.798457071720653,-5.97327755106066,"Cd40","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.195900733779105,11.0554757049656,-0.462891635940803,0.650973526445764,0.834484335625076,-5.98685931604963,"Nek2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.313805759167719,10.1269700050537,0.485532364750072,0.635250770961746,0.834484335625076,-6.01134883876448,"Bad","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.159833815481472,10.8823775156841,0.394606628435208,0.699429123246293,0.860734657859922,-6.01482247408431,"Cd72","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.252579760559081,11.8559938215551,0.452405456824163,0.658315420326448,0.834484335625076,-6.01536349207146,"Cd8a","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.295024034087408,12.6635260245645,0.681589403156571,0.507270260817972,0.733614849338915,-6.01542792067881,"Cd19","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.159045063765463,11.2044390743159,0.383131964481362,0.707715163129269,0.860734657859922,-6.01605454821328,"Fcer2a","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.147114931578407,10.1948890767754,-0.354686852428949,0.728421282652934,0.874105539183521,-6.06255890718568,"Prmt5","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.0126568076982174,9.10972666203832,0.0259902391855713,0.979653567259995,0.979653567259995,-6.08631604071078,"Gzma","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.160465119354035,10.7678873204301,-0.174514300915559,0.864106979520985,0.939559460159535,-6.08631930010216,"Prkab2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.109679683653319,9.2959928048923,-0.252547218311734,0.804504407502733,0.929221272579427,-6.08686997877338,"Tbx21","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.094457023462569,11.5650486011595,-0.166573079298767,0.870228093020568,0.939559460159535,-6.09582422899233,"Bcl2l11","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.0534461952246303,11.235445310676,0.0725239341973706,0.94327132692848,0.953869881163631,-6.0978296884496,"Bhlhe41","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.281663292293269,13.1989736227411,-0.59296792494311,0.563214901279771,0.779836017156606,-6.10552586946199,"Brd4","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.0682905261320688,12.0568642188295,-0.138968551853692,0.891570814071515,0.939559460159535,-6.13030494841448,"Cd3e","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.242739287758278,14.0361833113501,-0.639092018605947,0.533686299150522,0.750496358180421,-6.14333089764763,"Csf1r","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.0989349814979228,12.5640572512983,0.202932501837052,0.842279479330057,0.939559460159535,-6.19379820519293,"Adgre1","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.0439624137351071,12.5031233419614,0.0991393204776246,0.922516009689676,0.943482282637169,-6.20787669039874,"Trac","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.228027336350804,12.2722341893901,-0.421017231148547,0.680510325529274,0.850637906911592,-6.21228258509948,"Cxcr3","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
0.0597404281463429,12.9863772380109,0.156264995790591,0.878186502550496,0.939559460159535,-6.25801107119845,"Ighd","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.0599077167956459,13.0654406508408,-0.168357512977898,0.868851875214748,0.939559460159535,-6.28160534521525,"Mdm2","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.0490337315448581,13.590229507533,-0.117487675310397,0.90824081148755,0.939559460159535,-6.31633227116535,"Ifi30","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-0.0998877172192891,15.3245824771118,-0.222110157357196,0.827624420688466,0.939559460159535,-6.36995382134458,"Mcl1","Not Significant","Plasma cells","WTvsCTRL","Proseg","MERSCOPE"
-2.07919231480687,9.61044752229267,-4.12313139564476,0.00105394529410665,0.0959090217637049,-0.600881450039677,"Siglech","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
1.37989357816122,11.9172517889645,3.10219211194945,0.00787269009591808,0.246126721544513,-2.74345720177932,"Tpx2","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
-0.946912147799731,13.090310601282,-3.05870760104944,0.00857976173438459,0.246126721544513,-2.93191518205797,"Tet2","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
1.29992347074696,11.4179891333424,2.71730839294738,0.0167938281408436,0.246126721544513,-3.40226464989849,"Cdca8","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
1.18776790346152,10.6294174247685,2.57960535460994,0.0219542945449558,0.246126721544513,-3.57197016725612,"Rheb","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
-1.30849442505404,9.8339144263408,-2.40841621634912,0.0305232759851114,0.252510737695012,-3.7607638145907,"Ffar2","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
-0.780621896752113,12.5954494677082,-2.57524677178172,0.0221404430753044,0.246126721544513,-3.82322636272843,"Cd22","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
1.23276598126572,13.2206464274995,2.56834447557577,0.022438347110422,0.246126721544513,-3.8364270592664,"Bcl2l1","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
1.03152249171404,12.5460888619953,2.55199276066216,0.0231595844875646,0.246126721544513,-3.8487720684222,"Rrm1","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
0.836845387472307,12.4820279043021,2.52621291950449,0.0243422032296771,0.246126721544513,-3.89539956450339,"Cd274","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
0.993180406339844,11.0532827793468,2.4161673700878,0.0300742634377366,0.252510737695012,-3.9228728074206,"Serpinb6b","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
-0.838945863068414,11.2628975138273,-2.3432589068834,0.0345581639411941,0.262066076554055,-4.15657294096616,"Bbc3","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
-2.14851744259123,6.67428910775165,-1.65312056627472,0.120755146450747,0.499487196682636,-4.44922585689747,"Cd209b","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
1.3208755122503,8.89507909293026,1.81623869900053,0.0910065912636711,0.499487196682636,-4.48231028623504,"Bmi1","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
-1.32749758863746,8.00175324081725,-1.45701721287494,0.16737930727313,0.617075054667365,-4.79194768736372,"Bhlhe41","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
-0.724588309292617,13.7804797653431,-1.95155974906518,0.071486061497001,0.499487196682636,-4.89165213754384,"Ep300","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
0.77723676321885,11.1776226976531,1.80470464980089,0.0928734188252839,0.499487196682636,-4.93386166276447,"Cxcl10","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
0.816612519753113,2.65600252039246,0.326656622629163,0.74880519392474,0.995780168640797,-4.99607070236763,"Cox6a2","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
-0.594156790884147,12.2223155101697,-1.85475833592788,0.0850125901399994,0.499487196682636,-5.03284496889846,"Cd19","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
0.689080769842969,11.269098107618,1.72412521275465,0.106892197793278,0.499487196682636,-5.10040142216153,"Pola1","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
1.02596323069288,11.3321392998869,1.7196518837863,0.107722457770402,0.499487196682636,-5.10741667328066,"Gpsm2","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
0.727998382339045,15.7011712216529,1.68988835894599,0.11339221932316,0.499487196682636,-5.21038248825297,"Hmox1","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
0.389220244146237,4.68056334988852,0.295741841093495,0.771809036717518,0.995780168640797,-5.2240448571649,"Ctcfl","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
0.977146454429753,7.93587351971821,1.02711968020139,0.321946121475024,0.887790819825067,-5.28519417571632,"Ngp","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
-0.945331723509188,9.35388597178097,-1.30160167765203,0.214259238934087,0.696342526535784,-5.30094807390839,"Prkab2","Not Significant","T cells","KOvsWT","Proseg","MERSCOPE"
